enhancer_name	drug_name	NES	NPL	PL	MI	regulation	Mutation.Status	Methylation.Status	CNV.Status	regualation_class
chr2:232505425-232505799	phenanthridinone	1.75790467879978	NA	NA	1.75790467879978	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:232505425-232505799	prestwick-864	1.63793649495627	NA	NA	1.63793649495627	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:232505425-232505799	meglumine	1.63759237174968	NA	NA	1.63759237174968	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:235353626-235353934	nitrendipine	1.92363881125376	0.001	2	1923.63881125376	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:235353626-235353934	alsterpaullone	1.85431413491123	0.001	2	1854.31413491123	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:235353626-235353934	dextromethorphan	1.79253817870574	0.001	2	1792.53817870574	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:235353626-235353934	harmine	1.68098529136097	0.001	2	1680.98529136097	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:235353626-235353934	isoniazid	1.67993402994052	0.001	2	1679.93402994052	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:235354817-235355457	alsterpaullone	1.92555354130018	0.001	2	1925.55354130018	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr2:235354817-235355457	nitrendipine	1.87870371969731	0.001	2	1878.70371969731	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr2:235354817-235355457	dextromethorphan	1.84016067028296	0.001	2	1840.16067028296	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr2:235354817-235355457	irinotecan	1.78175533665397	0.001	2	1781.75533665397	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr2:235354817-235355457	fusaric acid	1.74681104215475	0.001	2	1746.81104215475	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr2:235360536-235360912	nitrendipine	1.89658504971171	0.001	2	1896.58504971171	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:235360536-235360912	trichostatin a	1.86650047898627	0.001	2	1866.50047898627	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:235360536-235360912	cyclobenzaprine	1.68261508619669	0.001	2	1682.61508619669	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:235360536-235360912	fluvoxamine	1.57020772960548	0.001	2	1570.20772960548	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:235360536-235360912	nimodipine	1.56082313495189	0.001	2	1560.82313495189	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:235372630-235373257	spiperone	2.00974250279296	0.001	2	2009.74250279296	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr2:235372630-235373257	oxymetazoline	1.84713758522867	0.001	2	1847.13758522867	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr2:235372630-235373257	trichostatin a	1.78076036815609	0.001	2	1780.76036815609	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr2:235372630-235373257	mefloquine	1.77928865311957	0.001	2	1779.28865311957	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr2:235372630-235373257	tolfenamic acid	1.75080486060779	0.001	2	1750.80486060779	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr2:235397514-235398106	dexamethasone	1.60542517827671	0.001	2	1605.42517827671	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:235397514-235398106	tamoxifen	1.5077212092302	0.001	2	1507.7212092302	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:235397514-235398106	methotrexate	1.48371027616525	0.001	2	1483.71027616525	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:235397514-235398106	betamethasone	1.3794381621674	0.001	2	1379.4381621674	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:235397514-235398106	hydrochlorothiazide	1.35410731011304	0.001	2	1354.10731011304	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr22:39363763-39364255	mianserin	1.56646170669122	0.001	2	1566.46170669122	Promotion	Mutation	Non_methylation	Non_CNV	Downregulated
chr22:39363763-39364255	vinpocetine	1.5419952320937	0.001	2	1541.9952320937	Promotion	Mutation	Non_methylation	Non_CNV	Downregulated
chr22:39363763-39364255	amoxapine	1.52385561919857	0.001	2	1523.85561919857	Promotion	Mutation	Non_methylation	Non_CNV	Downregulated
chr22:39363763-39364255	nomifensine	1.51045005271494	0.001	2	1510.45005271494	Promotion	Mutation	Non_methylation	Non_CNV	Downregulated
chr22:39363763-39364255	pentoxifylline	1.49919892500442	0.001	2	1499.19892500442	Promotion	Mutation	Non_methylation	Non_CNV	Downregulated
chr2:239754500-239754642	spiperone	2.11962061369538	0.001	2	2119.62061369538	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:239754500-239754642	oxymetazoline	1.91367129362223	0.001	2	1913.67129362223	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:239754500-239754642	trichostatin a	1.82495623841233	0.001	2	1824.95623841233	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:239754500-239754642	tolfenamic acid	1.75192764165264	0.001	2	1751.92764165264	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:239754500-239754642	mefloquine	1.71586019904163	0.001	2	1715.86019904163	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:241366341-241366661	guaifenesin	1.52357116734459	0.002	4	761.785583672295	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:241366341-241366661	trichostatin a	1.42280811794166	0.002	4	711.40405897083	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:241366341-241366661	withaferin a	1.55741593353446	0.926	5	1.68187465824456	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:241366341-241366661	prestwick-1100	1.52498619765242	NA	NA	1.52498619765242	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:241366341-241366661	beta-escin	1.52418638825567	NA	NA	1.52418638825567	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:242801923-242802843	oxybenzone	1.99455055001937	0.001	2	1994.55055001937	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr2:242801923-242802843	exemestane	1.55934713149643	0.001	2	1559.34713149643	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr2:242801923-242802843	methotrexate	1.5545014205007	0.001	2	1554.5014205007	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr2:242801923-242802843	folic acid	1.49492087558872	0.001	2	1494.92087558872	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr2:242801923-242802843	mephenytoin	1.48350785597449	0.001	2	1483.50785597449	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr4:166422422-166422684	spiperone	1.89902927486908	0.001	2	1899.02927486908	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:166422422-166422684	trichostatin a	1.81509402266824	0.001	2	1815.09402266824	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:166422422-166422684	oxymetazoline	1.81270697129829	0.001	2	1812.70697129829	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:166422422-166422684	gemfibrozil	1.72480916551115	0.001	2	1724.80916551115	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:166422422-166422684	tolfenamic acid	1.71680764372308	0.001	2	1716.80764372308	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:174435467-174435730	nocodazole	1.77849852797442	0.001	2	1778.49852797442	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:174435467-174435730	pentoxifylline	1.75715596688841	0.001	2	1757.15596688841	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:174435467-174435730	paclitaxel	1.6507980318566	0.001	2	1650.7980318566	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:174435467-174435730	dexamethasone	1.59643267880529	0.001	2	1596.43267880529	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:174435467-174435730	thalidomide	1.56924236372382	0.001	2	1569.24236372382	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:184686793-184687036	spiperone	1.9181862511875	0.001	2	1918.1862511875	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:184686793-184687036	trichostatin a	1.83571102316578	0.001	2	1835.71102316578	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:184686793-184687036	oxymetazoline	1.73732001290537	0.001	2	1737.32001290537	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:184686793-184687036	mefloquine	1.66213694789067	0.001	2	1662.13694789067	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:184686793-184687036	tolfenamic acid	1.64031489251817	0.001	2	1640.31489251817	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:184718887-184719489	spiperone	2.04243528652166	0.001	2	2042.43528652166	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:184718887-184719489	oxymetazoline	1.84063441533636	0.001	2	1840.63441533636	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:184718887-184719489	disulfiram	1.83473715419984	0.001	2	1834.73715419984	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:184718887-184719489	dexamethasone	1.79243653192667	0.001	2	1792.43653192667	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:184718887-184719489	tolfenamic acid	1.74311025890923	0.001	2	1743.11025890923	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:185769532-185770063	fluticasone	1.33002640016313	0.001	3	1330.02640016313	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:185769532-185770063	diflorasone	1.3322669293111	0.004	4	333.066732327775	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:185769532-185770063	halcinonide	1.31880976747336	0.004	4	329.70244186834	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:185769532-185770063	letrozole	1.32708185380109	0.026	4	51.0416097615804	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:185769532-185770063	tretinoin	1.32809702778117	0.048	4	27.6686880787744	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:187762182-187762435	spiperone	1.67170775304737	0.044	3	37.9933580238039	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:187762182-187762435	mafenide	1.72694018883733	0.1	4	17.2694018883733	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:187762182-187762435	hydrastinine	1.56881255595691	0.112	4	14.007254963901	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:187762182-187762435	furazolidone	1.71221395203051	0.124	4	13.8081770325041	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:187762182-187762435	levobunolol	1.71905771538737	0.158	4	10.8801121227049	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:187948547-187948771	trichostatin a	1.95344020473929	0.001	2	1953.44020473929	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:187948547-187948771	spiperone	1.93638354941818	0.001	2	1936.38354941818	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:187948547-187948771	oxymetazoline	1.76356269106242	0.001	2	1763.56269106242	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:187948547-187948771	tolfenamic acid	1.67894561504256	0.001	2	1678.94561504256	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr4:187948547-187948771	dequalinium chloride	1.65794655338335	0.001	2	1657.94655338335	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr5:172192263-172193766	8-azaguanine	2.29517969315623	0.001	2	2295.17969315623	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr5:172192263-172193766	ouabain	2.03727355903115	0.001	2	2037.27355903115	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr5:172192263-172193766	digoxin	1.8498427089971	0.001	2	1849.8427089971	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr5:172192263-172193766	menadione	1.83154470534557	0.001	2	1831.54470534557	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr5:172192263-172193766	gemfibrozil	1.82732866810684	0.001	2	1827.32866810684	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr5:56784239-56784594	spiperone	1.93533377451662	0.001	2	1935.33377451662	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr5:56784239-56784594	trichostatin a	1.83645805622623	0.001	2	1836.45805622623	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr5:56784239-56784594	oxymetazoline	1.77643549205516	0.001	2	1776.43549205516	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr5:56784239-56784594	tolfenamic acid	1.68113387705168	0.001	2	1681.13387705168	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr5:56784239-56784594	mefloquine	1.68038501056934	0.001	2	1680.38501056934	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:112428707-112428734	spiperone	1.97787316449246	0.001	2	1977.87316449246	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:112428707-112428734	trichostatin a	1.89729835332399	0.001	2	1897.29835332399	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:112428707-112428734	oxymetazoline	1.81396981335564	0.001	2	1813.96981335564	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:112428707-112428734	tolfenamic acid	1.67595676259726	0.001	2	1675.95676259726	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:112428707-112428734	mefloquine	1.65679643834962	0.001	2	1656.79643834962	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:113748852-113749029	spiperone	1.98669920754541	0.001	2	1986.69920754541	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:113748852-113749029	disulfiram	1.847148525527	0.001	2	1847.148525527	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:113748852-113749029	trichostatin a	1.81734570693255	0.001	2	1817.34570693255	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:113748852-113749029	mefloquine	1.71608149075874	0.001	2	1716.08149075874	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:113748852-113749029	tolfenamic acid	1.71253579927017	0.001	2	1712.53579927017	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:116767554-116767785	tranylcypromine	1.64022089386781	0.008	3	205.027611733476	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:116767554-116767785	etodolac	1.69299744200571	0.014	3	120.928388714694	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:116767554-116767785	meclofenamic acid	1.66375138000673	0.016	3	103.984461250421	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:116767554-116767785	artemisinin	1.6048989836692	0.02	3	80.24494918346	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:116767554-116767785	primaquine	1.58116511871451	0.03	3	52.7055039571503	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:117069916-117070184	spiperone	2.06191248096372	0.001	2	2061.91248096372	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:117069916-117070184	trichostatin a	1.86392998791862	0.001	2	1863.92998791862	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:117069916-117070184	oxymetazoline	1.79993438442025	0.001	2	1799.93438442025	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:117069916-117070184	tolfenamic acid	1.72478632336404	0.001	2	1724.78632336404	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:117069916-117070184	mefloquine	1.69798332479668	0.001	2	1697.98332479668	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:126068034-126068254	dequalinium chloride	1.66450251684248	0.016	3	104.031407302655	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr6:126068034-126068254	norfloxacin	1.6076931205773	0.016	3	100.480820036081	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr6:126068034-126068254	fusaric acid	1.56330285698176	0.03	3	52.1100952327253	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr6:126068034-126068254	dyclonine	1.60430921703284	0.05	3	32.0861843406568	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr6:126068034-126068254	oxybenzone	1.71667235728586	0.056	3	30.6548635229618	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr6:1311143-1311466	spiperone	1.54875620327493	0.044	3	35.1990046198848	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr6:1311143-1311466	loperamide	1.5479098883237	0.046	3	33.6502149635587	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr6:1311143-1311466	naloxone	1.60815995574885	0.068	3	23.6494111139537	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr6:1311143-1311466	tranexamic acid	1.54668988733609	0.098	4	15.7825498707764	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr6:1311143-1311466	perphenazine	1.50918749836863	0.098	3	15.399872432333	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr6:140299062-140299512	oxybenzone	2.16689641320457	0.001	2	2166.89641320457	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:140299062-140299512	chloramphenicol	1.89328457957923	0.001	2	1893.28457957923	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:140299062-140299512	ebselen	1.67550768570296	0.001	2	1675.50768570296	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:140299062-140299512	ursodeoxycholic acid	1.58327326550653	0.001	2	1583.27326550653	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:140299062-140299512	fluticasone	1.57938842266047	0.001	2	1579.38842266047	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:148358652-148358995	atovaquone	1.57257922861847	0.001	4	1572.57922861847	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:148358652-148358995	enilconazole	1.65931177303365	0.002	4	829.655886516825	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:148358652-148358995	nystatin	1.57296839127751	0.006	4	262.161398546252	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:148358652-148358995	gliclazide	1.54750727625523	0.01	4	154.750727625523	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:148358652-148358995	tyrphostin ag-1478	1.56784406123262	0.012	4	130.653671769385	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:151178145-151178545	spiperone	2.0219099071864	0.001	2	2021.9099071864	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:151178145-151178545	oxymetazoline	1.82760073739746	0.001	2	1827.60073739746	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:151178145-151178545	tolfenamic acid	1.68243658638972	0.001	2	1682.43658638972	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:151178145-151178545	dexamethasone	1.64615364318187	0.001	2	1646.15364318187	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:151178145-151178545	pindolol	1.63567120090436	0.001	2	1635.67120090436	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:158136804-158137189	spiperone	1.98262157614268	0.001	2	1982.62157614268	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr6:158136804-158137189	oxymetazoline	1.81182337606213	0.001	2	1811.82337606213	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr6:158136804-158137189	tolfenamic acid	1.64326475498344	0.001	2	1643.26475498344	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr6:158136804-158137189	8-azaguanine	1.64269479601386	0.001	2	1642.69479601386	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr6:158136804-158137189	bepridil	1.61295765393556	0.001	2	1612.95765393556	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr6:163775171-163775345	spiperone	2.00455260799642	0.001	2	2004.55260799642	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:163775171-163775345	disulfiram	1.87834646079068	0.001	2	1878.34646079068	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:163775171-163775345	irinotecan	1.82659041868737	0.001	2	1826.59041868737	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:163775171-163775345	mefloquine	1.76347411643938	0.001	2	1763.47411643938	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:163775171-163775345	dexamethasone	1.74351238276215	0.001	2	1743.51238276215	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:169475360-169475647	bepridil	1.64232096431639	0.001	2	1642.32096431639	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr6:169475360-169475647	oxybenzone	1.62738995137987	0.001	2	1627.38995137987	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr6:169475360-169475647	artemisinin	1.50483529089652	0.001	2	1504.83529089652	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr6:169475360-169475647	chloramphenicol	1.43157892313267	0.001	2	1431.57892313267	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr6:169475360-169475647	nitrendipine	1.41634777740038	0.001	2	1416.34777740038	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr6:169827902-169828288	spiperone	1.86823539574182	0.001	2	1868.23539574182	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:169827902-169828288	irinotecan	1.79073376124309	0.001	2	1790.73376124309	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:169827902-169828288	disulfiram	1.77941489714397	0.001	2	1779.41489714397	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:169827902-169828288	daunorubicin	1.75793942732275	0.001	2	1757.93942732275	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:169827902-169828288	dextromethorphan	1.6786114092516	0.001	2	1678.6114092516	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170208297-170208700	trichostatin a	1.92875305548679	0.001	2	1928.75305548679	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170208297-170208700	dexverapamil	1.66813479848662	0.001	2	1668.13479848662	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170208297-170208700	mefloquine	1.62696462966599	0.001	2	1626.96462966599	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170208297-170208700	gefitinib	1.52853478876061	0.001	2	1528.53478876061	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170208297-170208700	spironolactone	1.51466905872127	0.001	2	1514.66905872127	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170482866-170483129	dequalinium chloride	1.66966950271921	0.01	3	166.966950271921	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170482866-170483129	vinburnine	1.51380622180789	0.014	3	108.129015843421	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170482866-170483129	fusaric acid	1.78133757729318	0.02	3	89.066878864659	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170482866-170483129	metitepine	1.52104572347901	0.018	3	84.5025401932783	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170482866-170483129	harmine	1.58982478219773	0.038	3	41.8374942683613	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170491997-170492052	benzydamine	1.53325136910192	0.042	4	36.5059849786171	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170491997-170492052	milrinone	1.94516572103073	0.106	4	18.3506200097239	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170491997-170492052	norfloxacin	1.66749770613108	0.114	4	14.6271728607989	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170491997-170492052	etacrynic acid	1.57675758111958	0.116	4	13.5927377682722	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170491997-170492052	tyrphostin ag-1478	1.76226834992683	0.142	4	12.4103404924425	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170492436-170492647	gemfibrozil	1.6094379415683	0.01	3	160.94379415683	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170492436-170492647	milrinone	1.78538187149149	0.1	4	17.8538187149149	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170492436-170492647	etacrynic acid	1.55866876421942	0.106	4	14.7044223039568	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170492436-170492647	mexiletine	1.75190492956476	0.12	4	14.599207746373	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:170492436-170492647	norfloxacin	1.65191722785012	0.114	4	14.4905019986853	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:7701709-7702095	meclofenamic acid	1.82722543764957	0.002	3	913.612718824785	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:7701709-7702095	tranylcypromine	1.71224471749497	0.002	3	856.122358747485	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:7701709-7702095	famotidine	1.47080197153844	0.002	3	735.40098576922	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:7701709-7702095	tetracycline	1.75761345919995	0.004	3	439.403364799987	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr6:7701709-7702095	diltiazem	1.52541034085789	0.004	3	381.352585214473	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr7:128094514-128094949	tolfenamic acid	1.72251587625973	0.001	2	1722.51587625973	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr7:128094514-128094949	mesalazine	1.722241969734	0.001	2	1722.241969734	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr7:128094514-128094949	oxymetazoline	1.68138985938306	0.001	2	1681.38985938306	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr7:128094514-128094949	lidocaine	1.67446099607495	0.001	2	1674.46099607495	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr7:128094514-128094949	naloxone	1.66580441664998	0.001	2	1665.80441664998	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr7:151591335-151591652	spiperone	1.997261027286	0.001	2	1997.261027286	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr7:151591335-151591652	disulfiram	1.79716771158408	0.001	2	1797.16771158408	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr7:151591335-151591652	mefloquine	1.780409890582	0.001	2	1780.409890582	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr7:151591335-151591652	trichostatin a	1.76531821127379	0.001	2	1765.31821127379	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr7:151591335-151591652	oxymetazoline	1.74237411444125	0.001	2	1742.37411444125	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr7:151622915-151623433	trichostatin a	1.92850153452773	0.001	2	1928.50153452773	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr7:151622915-151623433	paclitaxel	1.67860477998543	0.001	2	1678.60477998543	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr7:151622915-151623433	spironolactone	1.64013643868805	0.001	2	1640.13643868805	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr7:151622915-151623433	mefloquine	1.62102634272453	0.001	2	1621.02634272453	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr7:151622915-151623433	loperamide	1.59259118426341	0.001	2	1592.59118426341	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr7:33943577-33943776	ergocalciferol	1.3341964092266	0.001	4	1334.1964092266	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr7:33943577-33943776	carbenoxolone	1.32554834246579	0.001	4	1325.54834246579	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr7:33943577-33943776	glycocholic acid	1.31710355393087	0.604	6	2.18063502306435	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
