name	methyl_chr	methyl_start	methyl_end	Chr	Coordinate	Strand	Methylation.Status	Methylation.Difference	Meancase	Meancontrol	Region	GeneName
chr20:662138	chr20	642782	642782	chr20	662138	-	hypermethylation	0.43519826240197	0.598082566309091	0.162884303907121	3'UTR	SCRT2
chr20:663658	chr20	644302	644302	chr20	663658	-	hypermethylation	0.370140550883298	0.421019189964177	0.050878639080879	3'UTR	SCRT2
chr20:6773537	chr20	6754184	6754184	chr20	6773537	+	hypomethylation	-0.331368938940486	0.573607856301529	0.904976795242015	intron	BMP2
chr20:9836296	chr20	9816944	9816944	chr20	9836296	-	hypomethylation	-0.309144964520443	0.421598002442832	0.730742966963276	intron	PAK7
chr2:102100978	chr2	102717438	102717438	chr2	102100978	+	hypomethylation	-0.392575554542848	0.411711107698378	0.804286662241225	intron	IL1R1
chr2:102143322	chr2	102759782	102759782	chr2	102143322	+	hypermethylation	0.300443244528295	0.587387142094545	0.28694389756625	intron	IL1R1
chr2:102419375	chr2	103035835	103035835	chr2	102419375	+	hypomethylation	-0.352764725307801	0.407304210425076	0.760068935732877	TSS1500	IL18RAP
chr2:104862346	chr2	105478804	105478804	chr2	104862346	+	hypermethylation	0.326967862535579	0.731485109603048	0.40451724706747	intron	RP11-13J10.1
chr2:106803289	chr2	107419745	107419745	chr2	106803289	-	hypomethylation	-0.335522303231448	0.55250450241784	0.888026805649288	intron	ST6GAL2
chr2:106882390	chr2	107498846	107498846	chr2	106882390	-	hypomethylation	-0.31638642004432	0.575326101568148	0.891712521612469	intron	ST6GAL2
chr2:107986523	chr2	108602979	108602979	chr2	107986523	+	hypermethylation	0.377199207675777	0.433801912256576	0.0566027045807995	TSS200	SLC5A7
chr2:107986549	chr2	108603005	108603005	chr2	107986549	+	hypermethylation	0.328958618919455	0.429316733286935	0.100358114367481	5'UTR	SLC5A7
chr2:111897576	chr2	112655153	112655153	chr2	111897576	+	hypermethylation	0.302729810156999	0.766873742522683	0.464143932365684	TSS1500	MERTK
chr2:114667643	chr2	115425220	115425220	chr2	114667643	+	hypomethylation	-0.303190437974842	0.429180802052879	0.732371240027722	intron	DPP10
chr2:117836350	chr2	118593926	118593926	chr2	117836350	+	hypermethylation	0.301160674232041	0.473205243266536	0.172044569034495	TSS1500	AC009404.2
chr21:25573855	chr21	26946167	26946167	chr21	25573855	+	hypomethylation	-0.306938317445032	0.23654286995332	0.543481187398352	intron	MIR155HG
chr21:26572806	chr21	27945125	27945125	chr21	26572806	-	hypermethylation	0.301874463806067	0.332483506774528	0.0306090429684613	intron	CYYR1
chr2:127025592	chr2	127783168	127783168	chr2	127025592	+	hypermethylation	0.415138939533434	0.468704425115296	0.0535654855818613	1_exon	RP11-521O16.2
chr2:127700707	chr2	128458281	128458281	chr2	127700707	+	hypomethylation	-0.321641618928492	0.550066698037362	0.871708316965853	TSS1500	SFT2D3
chr2:130143859	chr2	130901432	130901432	chr2	130143859	-	hypermethylation	0.305796324235713	0.51495484658979	0.209158522354077	intron	CCDC74B
chr2:130213591	chr2	130971164	130971164	chr2	130213591	-	hypermethylation	0.484519940973294	0.716991112443107	0.232471171469813	TSS200	RHOQP3
chr2:130213770	chr2	130971343	130971343	chr2	130213770	-	hypermethylation	0.320286995664139	0.626027607174081	0.305740611509942	TSS1500	RHOQP3
chr2:130229358	chr2	130986931	130986931	chr2	130229358	+	hypermethylation	0.321515979128562	0.540305692661646	0.218789713533084	TSS200	AC018804.7
chr21:30641537	chr21	32013856	32013856	chr21	30641537	+	hypomethylation	-0.355810435309154	0.509749488047383	0.865559923356537	TSS1500	KRTAP20-3
chr21:30882994	chr21	32255313	32255313	chr21	30882994	-	hypomethylation	-0.309196650881834	0.580780008532901	0.889976659414734	TSS1500	KRTAP11-1
chr2:131395241	chr2	132152814	132152814	chr2	131395241	-	hypermethylation	0.40363495961223	0.541359051198182	0.137724091585952	1_exon	MED15P3
chr2:133568702	chr2	134326273	134326273	chr2	133568702	-	hypomethylation	-0.347864599473989	0.303126348715144	0.650990948189134	TSS1500	NCKAP5
chr2:133568795	chr2	134326366	134326366	chr2	133568795	-	hypomethylation	-0.33555012936303	0.322956098849032	0.658506228212062	TSS1500	NCKAP5
chr21:33948363	chr21	35320667	35320667	chr21	33948363	+	hypomethylation	-0.322054837833462	0.3211528016297	0.643207639463161	TSS1500	LINC00649
chr21:35039822	chr21	36412119	36412119	chr21	35039822	-	hypomethylation	-0.358409734994815	0.362185664893545	0.720595399888361	intron	RUNX1
chr21:35049560	chr21	36421857	36421857	chr21	35049560	-	hypomethylation	-0.381001170201843	0.27619426935552	0.657195439557363	TSS1500	RUNX1
chr21:36710849	chr21	38083149	38083149	chr21	36710849	+	hypermethylation	0.345970212018133	0.547175219793981	0.201205007775847	intron	SIM2
chr21:38387217	chr21	39759139	39759139	chr21	38387217	-	hypomethylation	-0.300671395153842	0.312861360152284	0.613532755306126	intron	ERG
chr2:138779561	chr2	139537131	139537131	chr2	138779561	-	hypermethylation	0.358641601857644	0.590460248897967	0.231818647040323	intron	NXPH2
chr2:138779627	chr2	139537197	139537197	chr2	138779627	-	hypermethylation	0.3235809909728	0.471708373438672	0.148127382465872	intron	NXPH2
chr2:138781031	chr2	139538601	139538601	chr2	138781031	-	hypermethylation	0.315943424907863	0.424339110365006	0.108395685457143	TSS1500	NXPH2
chr21:40838901	chr21	42210827	42210827	chr21	40838901	-	hypomethylation	-0.30904404698324	0.477115995980935	0.786160042964175	intron	DSCAM
chr21:41148438	chr21	42520365	42520365	chr21	41148438	-	hypomethylation	-0.345626325824276	0.449214997796761	0.794841323621037	TSS1500	LINC00323
chr21:41148732	chr21	42520659	42520659	chr21	41148732	-	hypomethylation	-0.345666626355597	0.459364318594987	0.805030944950584	TSS1500	LINC00323
chr21:41148975	chr21	42520902	42520902	chr21	41148975	-	hypomethylation	-0.347734291241651	0.475433561853147	0.823167853094798	TSS1500	LINC00323
chr21:41763306	chr21	43183466	43183466	chr21	41763306	-	hypermethylation	0.370114926507388	0.663390571741482	0.293275645234094	intron	RIPK4
chr21:42315734	chr21	43735844	43735844	chr21	42315734	-	hypomethylation	-0.329803368640871	0.491094784026658	0.820898152667529	TSS1500	TFF3
chr21:42366590	chr21	43786699	43786699	chr21	42366590	-	hypomethylation	-0.328034667773794	0.523947376814065	0.851982044587859	5'UTR	TFF1
chr21:42366888	chr21	43786997	43786997	chr21	42366888	-	hypomethylation	-0.312808931444849	0.54394072655008	0.856749657994929	TSS1500	TFF1
chr21:43362590	chr21	44782470	44782470	chr21	43362590	+	hypermethylation	0.304493930225683	0.348563318278417	0.044069388052734	TSS1500	AP001046.6
chr21:43362617	chr21	44782497	44782497	chr21	43362617	+	hypermethylation	0.346517669939645	0.4280862924726	0.0815686225329544	TSS1500	AP001046.6
chr21:44244255	chr21	45664138	45664138	chr21	44244255	+	hypomethylation	-0.364699128938828	0.361878589542118	0.726577718480946	TSS1500	AP001059.7
chr21:44350507	chr21	45770390	45770390	chr21	44350507	+	hypermethylation	0.30187022553299	0.386478842267691	0.0846086167347009	intron	TRPM2
chr2:144524375	chr2	145281942	145281942	chr2	144524375	-	hypermethylation	0.335042305345171	0.387167117909643	0.0521248125644715	intron	ZEB2
chr21:44573403	chr21	45993280	45993280	chr21	44573403	+	hypomethylation	-0.30172046643482	0.559589339406121	0.861309805840942	TSS1500	KRTAP10-4
chr21:44994654	chr21	46414569	46414569	chr21	44994654	-	hypermethylation	0.400943572117667	0.823462636593964	0.422519064476296	1_exon	LINC00165
chr21:45868524	chr21	47288438	47288438	chr21	45868524	+	hypomethylation	-0.33997586094851	0.454373203243877	0.794349064192387	intron	PCBP3
chr21:46297492	chr21	47717406	47717406	chr21	46297492	+	hypermethylation	0.314628673748313	0.432548369913544	0.11791969616523	intron	YBEY
chr21:46297661	chr21	47717575	47717575	chr21	46297661	+	hypermethylation	0.307462920214876	0.356073164244749	0.0486102440298728	3'UTR	YBEY
chr21:46661330	chr21	48081242	48081242	chr21	46661330	+	hypermethylation	0.308420920146863	0.596191089931779	0.287770169784916	intron	PRMT2
chr2:149451528	chr2	150308042	150308042	chr2	149451528	+	hypomethylation	-0.301979535192037	0.354484617783705	0.656464152975742	intron	LYPD6
chr2:152466309	chr2	153322823	153322823	chr2	152466309	+	hypomethylation	-0.369346402683416	0.419819545790071	0.789165948473487	intron	FMNL2
chr2:153871955	chr2	154728468	154728468	chr2	153871955	+	hypermethylation	0.329169107700892	0.362631484417143	0.0334623767162503	5'UTR	GALNT13
chr2:157838646	chr2	158695158	158695158	chr2	157838646	-	hypermethylation	0.326335053913081	0.573922116905019	0.247587062991938	intron	ACVR1
chr2:160270750	chr2	161127261	161127261	chr2	160270750	-	hypermethylation	0.333042023251776	0.530479388140009	0.197437364888232	intron	ITGB6
chr2:161416815	chr2	162273326	162273326	chr2	161416815	+	hypermethylation	0.464135251207423	0.582564954010449	0.118429702803026	TSS1500	TBR1
chr2:161416926	chr2	162273437	162273437	chr2	161416926	+	hypermethylation	0.301937577620894	0.389967672043171	0.0880300944222774	TSS1500	TBR1
chr2:161426678	chr2	162283189	162283189	chr2	161426678	+	hypermethylation	0.36018170517363	0.614813521933438	0.254631816759808	TSS1500	SLC4A10
chr2:161427194	chr2	162283705	162283705	chr2	161427194	+	hypermethylation	0.384313952175124	0.41548931389056	0.0311753617154365	TSS1500	SLC4A10
chr2:162024625	chr2	162881135	162881135	chr2	162024625	-	hypomethylation	-0.306045951076329	0.540424369149442	0.846470320225771	intron	DPP4
chr2:162838601	chr2	163695111	163695111	chr2	162838601	-	hypermethylation	0.359282393452832	0.430959770735512	0.0716773772826802	5'UTR	KCNH7
chr2:165777944	chr2	166634454	166634454	chr2	165777944	-	hypomethylation	-0.315650686885037	0.518470465121261	0.834121152006298	intron	GALNT3
chr2:166486474	chr2	167342984	167342984	chr2	166486474	-	hypomethylation	-0.304535783706972	0.539987443201853	0.844523226908826	intron	SCN7A
chr2:167294092	chr2	168150602	168150602	chr2	167294092	+	hypermethylation	0.329801157386621	0.488484205739389	0.158683048352768	intron	AC074363.1
chr2:169063504	chr2	169920014	169920014	chr2	169063504	+	hypomethylation	-0.307736614075913	0.566445573427223	0.874182187503137	TSS1500	DHRS9
chr2:170716713	chr2	171573223	171573223	chr2	170716713	+	hypermethylation	0.358010195734724	0.433205846522495	0.0751956507877716	genebody	SP5
chr2:170716909	chr2	171573419	171573419	chr2	170716909	+	hypermethylation	0.305016860022978	0.494341452006106	0.189324591983128	genebody	SP5
chr2:170813990	chr2	171670500	171670500	chr2	170813990	+	hypermethylation	0.372968561343506	0.519191359022032	0.146222797678526	intron	GAD1
chr2:174326317	chr2	175191045	175191045	chr2	174326317	+	hypermethylation	0.323875400256015	0.427588873238282	0.103713472982267	1_exon	LINC01305
chr2:176083377	chr2	176948105	176948105	chr2	176083377	-	hypermethylation	0.392419143421888	0.559536922793445	0.167117779371557	1_exon	EVX2
chr2:176083965	chr2	176948693	176948693	chr2	176083965	-	hypermethylation	0.314327481069333	0.502186721253772	0.187859240184439	TSS200	EVX2
chr2:176084000	chr2	176948728	176948728	chr2	176084000	-	hypermethylation	0.324682110179623	0.550377254805025	0.225695144625402	TSS200	EVX2
chr2:176092745	chr2	176957473	176957473	chr2	176092745	+	hypermethylation	0.325978313873868	0.378834954972329	0.0528566410984619	TSS200	HOXD13
chr2:176093114	chr2	176957842	176957842	chr2	176093114	+	hypermethylation	0.325383411097489	0.46080719565717	0.135423784559681	1_exon	HOXD13
chr2:176099409	chr2	176964137	176964137	chr2	176099409	+	hypermethylation	0.388971774731071	0.610402834177717	0.221431059446646	TSS1500	HOXD12
chr2:176099784	chr2	176964512	176964512	chr2	176099784	+	hypermethylation	0.388690439375077	0.619555299085721	0.230864859710645	TSS200	HOXD12
chr2:176099992	chr2	176964720	176964720	chr2	176099992	+	hypermethylation	0.347514337954752	0.481029768210786	0.133515430256034	1_exon	HOXD12
chr2:176104884	chr2	176969612	176969612	chr2	176104884	+	hypermethylation	0.307235756856407	0.493574240832967	0.18633848397656	intron	HOXD11
chr2:181682872	chr2	182547599	182547599	chr2	181682872	+	hypermethylation	0.310337224273462	0.5452631275397	0.234925903266238	TSS1500	AC013733.3
chr2:182867334	chr2	183732062	183732062	chr2	182867334	-	hypermethylation	0.373446498308716	0.422608408201151	0.0491619098924357	TSS200	FRZB
chr2:1876240	chr2	1880012	1880012	chr2	1876240	-	hypomethylation	-0.335429773126886	0.581503909832313	0.916933682959199	intron	MYT1L
chr2:187986547	chr2	188851274	188851274	chr2	187986547	-	hypomethylation	-0.320691338573777	0.524442220731522	0.845133559305299	intron	LINC01090
chr2:189179778	chr2	190044504	190044504	chr2	189179778	-	hypermethylation	0.328503271292311	0.485698800296306	0.157195529003994	5'UTR	COL5A2
chr2:189179875	chr2	190044601	190044601	chr2	189179875	-	hypermethylation	0.322829855910009	0.446272113710657	0.123442257800648	5'UTR	COL5A2
chr2:189179910	chr2	190044636	190044636	chr2	189179910	-	hypermethylation	0.311412774964033	0.470841943003086	0.159429168039052	TSS200	COL5A2
chr2:189179912	chr2	190044638	190044638	chr2	189179912	-	hypermethylation	0.320685186802964	0.584495979057284	0.26381079225432	TSS200	COL5A2
chr2:191270589	chr2	192135315	192135315	chr2	191270589	+	hypermethylation	0.326996730102955	0.754740450472928	0.427743720369974	intron	MYO1B
chr2:19138413	chr2	19338174	19338174	chr2	19138413	-	hypomethylation	-0.37288952623434	0.481913738955621	0.854803265189961	intron	LINC01376
chr2:1922952	chr2	1926724	1926724	chr2	1922952	-	hypomethylation	-0.303211985853001	0.449482314359385	0.752694300212385	genebody	MYT1L
chr2:1939042	chr2	1942814	1942814	chr2	1939042	-	hypomethylation	-0.430757203937707	0.466715950735052	0.897473154672759	intron	MYT1L
chr2:1939121	chr2	1942893	1942893	chr2	1939121	-	hypomethylation	-0.303725426231948	0.59940751716825	0.903132943400198	intron	MYT1L
chr2:1939170	chr2	1942942	1942942	chr2	1939170	-	hypomethylation	-0.445799572966708	0.454513539776922	0.90031311274363	intron	MYT1L
chr2:196257380	chr2	197122104	197122104	chr2	196257380	-	hypomethylation	-0.385253066659431	0.386925442949247	0.772178509608678	intron	HECW2
chr2:197152738	chr2	198017462	198017462	chr2	197152738	-	hypomethylation	-0.337078851301299	0.494920238770461	0.83199909007176	intron	ANKRD44
chr2:197675794	chr2	198540518	198540518	chr2	197675794	-	hypermethylation	0.323588521337354	0.673387283967123	0.349798762629769	intron	RFTN2
chr2:201619297	chr2	202484020	202484020	chr2	201619297	-	hypermethylation	0.334229523591532	0.640342817966409	0.306113294374878	TSS200	ALS2CR11
chr2:202036705	chr2	202901428	202901428	chr2	202036705	+	hypermethylation	0.326349156381066	0.627381238476816	0.30103208209575	3'UTR	FZD7
chr2:204109047	chr2	204973770	204973770	chr2	204109047	+	hypomethylation	-0.312864809986433	0.507386416481905	0.820251226468338	intron	AC009965.2
chr2:206642804	chr2	207507528	207507528	chr2	206642804	+	hypermethylation	0.306677334608299	0.392132361715178	0.0854550271068783	TSS1500	AC010731.4
chr2:20671052	chr2	20870812	20870812	chr2	20671052	+	hypermethylation	0.312388529644763	0.594800597321884	0.282412067677121	genebody	GDF7
chr2:207681365	chr2	208546089	208546089	chr2	207681365	+	hypermethylation	0.342003415728983	0.578440321502393	0.23643690577341	TSS1500	PPP1R14BP2
chr2:208124524	chr2	208989248	208989248	chr2	208124524	-	hypermethylation	0.522799176662669	0.749906980401451	0.227107803738782	TSS200	CRYGD
chr2:21006359	chr2	21229231	21229231	chr2	21006359	-	hypomethylation	-0.339357571746445	0.568487631121527	0.907845202867972	genebody	APOB
chr2:21022920	chr2	21245792	21245792	chr2	21022920	-	hypomethylation	-0.321867628386191	0.493138428745061	0.815006057131253	genebody	APOB
chr2:215979879	chr2	216844602	216844602	chr2	215979879	-	hypomethylation	-0.321805816207886	0.534732466868401	0.856538283076287	intron	MREG
chr2:217367082	chr2	218231805	218231805	chr2	217367082	-	hypomethylation	-0.322610609718231	0.474028161820368	0.796638771538599	intron	DIRC3
chr2:21753333	chr2	21976205	21976205	chr2	21753333	+	hypomethylation	-0.379198725062291	0.382697693987094	0.761896419049385	intron	AC067959.1
chr2:219060343	chr2	219925065	219925065	chr2	219060343	-	hypermethylation	0.304032564219353	0.33439544905245	0.0303628848330966	1_exon	IHH
chr2:219331808	chr2	220196530	220196530	chr2	219331808	-	hypermethylation	0.360294286547106	0.451096828810129	0.0908025422630229	intron	RESP18
chr2:219331992	chr2	220196714	220196714	chr2	219331992	-	hypermethylation	0.340829850756665	0.596815071115276	0.255985220358611	intron	RESP18
chr2:219332033	chr2	220196755	220196755	chr2	219332033	-	hypermethylation	0.33630403867274	0.45777623914371	0.12147220047097	intron	RESP18
chr2:219418492	chr2	220283214	220283214	chr2	219418492	+	hypermethylation	0.325557228766569	0.414575744895725	0.0890185161291565	1_exon	DES
chr22:19524705	chr22	19512228	19512228	chr22	19524705	-	hypermethylation	0.332199258723002	0.453255322615044	0.121056063892042	intron	CLDN5
chr2:219552308	chr2	220417030	220417030	chr2	219552308	-	hypermethylation	0.309497199399158	0.347196091435925	0.0376988920367667	intron	OBSL1
chr2:222289421	chr2	223154140	223154140	chr2	222289421	-	hypermethylation	0.342674700507194	0.491515996925797	0.148841296418603	intron	PAX3
chr2:222298162	chr2	223162881	223162881	chr2	222298162	+	hypermethylation	0.332941646803535	0.481321449240761	0.148379802437226	5'UTR	CCDC140
chr2:222298314	chr2	223163033	223163033	chr2	222298314	+	hypermethylation	0.305967640792516	0.63420465822408	0.328237017431564	5'UTR	CCDC140
chr2:222299085	chr2	223163804	223163804	chr2	222299085	+	hypermethylation	0.323688135430642	0.557364084959807	0.233675949529165	intron	CCDC140
chr2:222299090	chr2	223163809	223163809	chr2	222299090	+	hypermethylation	0.352657995138924	0.389435996367789	0.0367780012288642	intron	CCDC140
chr2:222300135	chr2	223164854	223164854	chr2	222300135	+	hypermethylation	0.376333982132652	0.626575518671203	0.250241536538551	intron	CCDC140
chr2:222300148	chr2	223164867	223164867	chr2	222300148	+	hypermethylation	0.406102376975729	0.655406172627593	0.249303795651864	intron	CCDC140
chr2:223959783	chr2	224824500	224824500	chr2	223959783	+	hypermethylation	0.42560956055895	0.635500673727247	0.209891113168296	genebody	MRPL44
chr22:26657286	chr22	27053250	27053250	chr22	26657286	+	hypermethylation	0.301748873404787	0.372806201525625	0.0710573281208381	TSS1500	MIAT
chr2:228180304	chr2	229045020	229045020	chr2	228180304	-	hypermethylation	0.321935706950564	0.470785777042141	0.148850070091576	intron	SPHKAP
chr22:29313331	chr22	29709320	29709320	chr22	29313331	-	hypermethylation	0.308841291669301	0.576125606182312	0.267284314513011	genebody	RASL10A
chr22:29480956	chr22	29876945	29876945	chr22	29480956	+	hypermethylation	0.380331928790935	0.457872185978247	0.0775402571873124	1_exon	NEFH
chr2:229652463	chr2	230517179	230517179	chr2	229652463	-	hypomethylation	-0.337501756635134	0.414886464199462	0.752388220834595	intron	DNER
chr2:229713500	chr2	230578216	230578216	chr2	229713500	-	hypermethylation	0.347549429149739	0.386902827844219	0.0393533986944803	intron	DNER
chr2:229980707	chr2	230845423	230845423	chr2	229980707	+	hypermethylation	0.330201551007504	0.681933823086398	0.351732272078894	intron	FBXO36
chr2:230878478	chr2	231743193	231743193	chr2	230878478	+	hypomethylation	-0.302278829490432	0.496764495357454	0.799043324847887	1_exon	ITM2C
chr2:23148843	chr2	23371714	23371714	chr2	23148843	-	hypomethylation	-0.365832513076643	0.493178941579639	0.859011454656282	intron	AC016768.1
chr2:233388188	chr2	234296834	234296834	chr2	233388188	+	hypermethylation	0.334861825210056	0.570759588601152	0.235897763391096	5'UTR	DGKD
chr2:233388393	chr2	234297039	234297039	chr2	233388393	+	hypermethylation	0.31725528126269	0.692663161419282	0.375407880156592	intron	DGKD
chr2:234066209	chr2	234974853	234974853	chr2	234066209	+	hypomethylation	-0.315138108074287	0.445245737745546	0.760383845819832	intron	SPP2
chr2:23554376	chr2	23777246	23777246	chr2	23554376	+	hypermethylation	0.308453631859749	0.807487744667222	0.499034112807473	intron	KLHL29
chr2:236170061	chr2	237078704	237078704	chr2	236170061	+	hypermethylation	0.304045235782923	0.364012091309446	0.0599668555265225	intron	AC079135.1
chr2:236170090	chr2	237078733	237078733	chr2	236170090	+	hypermethylation	0.385385845152814	0.528608112124012	0.143222266971198	intron	AC079135.1
chr2:23617685	chr2	23840555	23840555	chr2	23617685	+	hypermethylation	0.322018596040283	0.600850804381668	0.278832208341385	intron	KLHL29
chr2:23617893	chr2	23840763	23840763	chr2	23617893	+	hypermethylation	0.376454389223526	0.634599645503251	0.258145256279725	intron	KLHL29
chr2:237485562	chr2	238394205	238394205	chr2	237485562	+	hypomethylation	-0.314714124269603	0.554761356393169	0.869475480662772	TSS1500	MLPH
chr2:237616881	chr2	238525524	238525524	chr2	237616881	+	hypermethylation	0.357359757304791	0.694114257026958	0.336754499722167	intron	AC096574.5
chr22:37825180	chr22	38221187	38221187	chr22	37825180	+	hypermethylation	0.320762618355612	0.464548924885926	0.143786306530314	genebody	GALR3
chr22:38313631	chr22	38709636	38709636	chr22	38313631	-	hypermethylation	0.337135790033244	0.602120369311434	0.264984579278191	intron	CSNK1E
chr2:238529165	chr2	239437806	239437806	chr2	238529165	-	hypomethylation	-0.356760405234519	0.559941802468458	0.916702207702977	intron	LINC01107
chr2:239109892	chr2	240031588	240031588	chr2	239109892	-	hypomethylation	-0.309070496197558	0.557250954535711	0.866321450733269	intron	HDAC4
chr2:239358281	chr2	240279976	240279976	chr2	239358281	-	hypomethylation	-0.330252095922753	0.484726077545765	0.814978173468518	intron	HDAC4
chr2:239358522	chr2	240280217	240280217	chr2	239358522	-	hypomethylation	-0.341056208295817	0.524986477885805	0.866042686181622	intron	HDAC4
chr22:39405517	chr22	39801522	39801522	chr22	39405517	+	hypermethylation	0.354711165322934	0.699358504959582	0.344647339636648	intron	TAB1
chr22:39623111	chr22	40019116	40019116	chr22	39623111	+	hypermethylation	0.309614751514916	0.632601974804439	0.322987223289523	intron	CACNA1I
chr22:39686168	chr22	40082173	40082173	chr22	39686168	+	hypermethylation	0.319646094709114	0.546100073614684	0.22645397890557	genebody	CACNA1I
chr2:239927642	chr2	240867059	240867059	chr2	239927642	-	hypomethylation	-0.362676434594727	0.438491608924918	0.801168043519645	intron	NDUFA10
chr2:240520430	chr2	241459847	241459847	chr2	240520430	-	hypermethylation	0.329083948739201	0.475943834318394	0.146859885579193	genebody	ANKMY1
chr22:41699532	chr22	42095536	42095536	chr22	41699532	+	hypermethylation	0.336322999800328	0.432468470687343	0.0961454708870147	5'UTR	MEI1
chr2:241900517	chr2	242842668	242842668	chr2	241900517	-	hypermethylation	0.306042855040369	0.728752047028566	0.422709191988197	intron	AC131097.4
chr2:241977730	chr2	242919881	242919881	chr2	241977730	+	hypomethylation	-0.310837304235924	0.556636981589214	0.867474285825139	intron	LINC01237
chr2:242031785	chr2	242973936	242973936	chr2	242031785	+	hypomethylation	-0.331403686604299	0.219031711839092	0.550435398443391	intron	LINC01237
chr2:242031945	chr2	242974096	242974096	chr2	242031945	+	hypomethylation	-0.331376993124268	0.256025589961762	0.587402583086029	intron	LINC01237
chr22:42283438	chr22	42679444	42679444	chr22	42283438	-	hypermethylation	0.363198538582986	0.46110314211551	0.0979046035325239	intron	TCF20
chr22:42283571	chr22	42679577	42679577	chr22	42283571	-	hypermethylation	0.402084282091115	0.442140296246444	0.0400560141553288	intron	TCF20
chr22:42644715	chr22	43040721	43040721	chr22	42644715	-	hypermethylation	0.313947274524179	0.503975165262123	0.190027890737944	intron	CYB5R3
chr22:43343997	chr22	43740003	43740003	chr22	43343997	-	hypermethylation	0.337337819285577	0.490164729272423	0.152826909986846	TSS1500	SCUBE1
chr22:47631892	chr22	48027641	48027641	chr22	47631892	+	hypomethylation	-0.39062759635056	0.432508014239443	0.823135610590003	intron	RP11-191L9.4
chr22:49416626	chr22	49810275	49810275	chr22	49416626	-	hypomethylation	-0.373258261155472	0.440051925081557	0.813310186237029	intron	C22orf34
chr22:49542040	chr22	49935689	49935689	chr22	49542040	-	hypomethylation	-0.327728878753368	0.594480096321261	0.922208975074629	intron	C22orf34
chr22:49620001	chr22	50013649	50013649	chr22	49620001	-	hypomethylation	-0.335608560400279	0.419107856818052	0.754716417218331	genebody	C22orf34
chr22:50000072	chr22	50438501	50438501	chr22	50000072	-	hypermethylation	0.376183373273762	0.515049420612142	0.13886604733838	intron	IL17REL
chr22:50011091	chr22	50449520	50449520	chr22	50011091	-	hypermethylation	0.347652307693155	0.626726826986798	0.279074519293643	intron	IL17REL
chr22:50043085	chr22	50481514	50481514	chr22	50043085	-	hypomethylation	-0.355921885500838	0.574374438396081	0.930296323896919	intron	TTLL8
chr22:50185258	chr22	50623687	50623687	chr22	50185258	+	hypermethylation	0.363709893936488	0.500833154896375	0.137123260959887	TSS1500	TRABD
chr22:50185263	chr22	50623692	50623692	chr22	50185263	+	hypermethylation	0.376162209741642	0.542306526887714	0.166144317146071	TSS1500	TRABD
chr22:50481064	chr22	50919493	50919493	chr22	50481064	+	hypermethylation	0.304479827911079	0.484329254586248	0.179849426675169	TSS1500	ADM2
chr2:25131907	chr2	25354776	25354776	chr2	25131907	+	hypermethylation	0.348934557655594	0.531985728221437	0.183051170565843	genebody	EFR3B
chr2:26172579	chr2	26395448	26395448	chr2	26172579	+	hypermethylation	0.31964414456987	0.463589061055237	0.143944916485367	TSS1500	GAREML
chr2:26172589	chr2	26395458	26395458	chr2	26172589	+	hypermethylation	0.349553462307531	0.407924264319379	0.0583708020118479	TSS1500	GAREML
chr2:27262074	chr2	27484942	27484942	chr2	27262074	-	hypermethylation	0.304028162831302	0.386800992240592	0.0827728294092897	intron	SLC30A3
chr2:2732197	chr2	2735969	2735969	chr2	2732197	-	hypomethylation	-0.355084317216142	0.583233189833693	0.938317507049835	TSS1500	AC018685.2
chr2:2732372	chr2	2736144	2736144	chr2	2732372	-	hypomethylation	-0.31384691029907	0.314326621699166	0.628173531998237	TSS1500	AC018685.2
chr2:28269079	chr2	28491946	28491946	chr2	28269079	+	hypomethylation	-0.328567256039321	0.484836548141608	0.813403804180929	intron	BRE
chr2:29115234	chr2	29338100	29338100	chr2	29115234	+	hypermethylation	0.343650928085956	0.396603126433816	0.0529521983478598	TSS200	CLIP4
chr2:29115243	chr2	29338109	29338109	chr2	29115243	+	hypermethylation	0.311305534841517	0.38276466132677	0.0714591264852528	TSS200	CLIP4
chr2:29115247	chr2	29338113	29338113	chr2	29115247	+	hypermethylation	0.307009637373308	0.351146600375175	0.0441369630018673	TSS200	CLIP4
chr2:29115255	chr2	29338121	29338121	chr2	29115255	+	hypermethylation	0.308900979600784	0.369229435803736	0.0603284562029522	TSS200	CLIP4
chr2:3057356	chr2	3061128	3061128	chr2	3057356	-	hypomethylation	-0.300671841922546	0.323639416754853	0.624311258677399	intron	LINC01250
chr2:31414756	chr2	31637622	31637622	chr2	31414756	-	hypomethylation	-0.303636387200112	0.406551871887767	0.710188259087879	TSS200	XDH
chr2:31578466	chr2	31803536	31803536	chr2	31578466	-	hypomethylation	-0.336293371291279	0.37825758465034	0.714550955941619	intron	SRD5A2
chr2:32825408	chr2	33050475	33050475	chr2	32825408	+	hypermethylation	0.328224499192142	0.69504651374235	0.366822014550208	TSS200	LINC00486
chr2:394572	chr2	394572	394572	chr2	394572	+	hypomethylation	-0.388597719361344	0.482086088246697	0.870683807608042	intron	AC105393.1
chr2:39920661	chr2	40147801	40147801	chr2	39920661	+	hypomethylation	-0.312178435279427	0.462035436073602	0.774213871353029	intron	SLC8A1-AS1
chr2:44929798	chr2	45156937	45156937	chr2	44929798	-	hypermethylation	0.330969958516169	0.577611448335902	0.246641489819733	intron	RP11-89K21.1
